loss,accuracy
0.09967949986457825,0.9700000286102295
0.09918539971113205,0.9700000286102295
0.09835397452116013,0.9700000286102295
0.10385744273662567,0.9700000286102295
0.09958615154027939,0.9700000286102295
0.09594772011041641,0.9700000286102295
0.09306927025318146,0.9750000238418579
0.09158137440681458,0.9750000238418579
0.0902579128742218,0.9750000238418579
0.08868299424648285,0.9750000238418579
0.08714748173952103,0.9750000238418579
0.08587110787630081,0.9750000238418579
0.08466477692127228,0.9800000190734863
0.08449410647153854,0.9800000190734863
0.08320688456296921,0.9800000190734863
0.08195485919713974,0.9800000190734863
0.08150254935026169,0.9800000190734863
0.08086830377578735,0.9800000190734863
0.0795929804444313,0.9750000238418579
0.07836965471506119,0.9800000190734863
0.07724936306476593,0.9750000238418579
0.0767262876033783,0.9750000238418579
0.07577351480722427,0.9750000238418579
0.07484994828701019,0.9800000190734863
0.074777752161026,0.9800000190734863
0.07320906966924667,0.9800000190734863
0.07233046740293503,0.9850000143051147
0.07157217711210251,0.9850000143051147
0.07113028317689896,0.9850000143051147
0.06991018354892731,0.9850000143051147
0.06931205093860626,0.9850000143051147
0.06888485699892044,0.9850000143051147
0.0681588277220726,0.9850000143051147
0.08630285412073135,0.9750000238418579
0.08381299674510956,0.9750000238418579
0.07998089492321014,0.9750000238418579
0.0779847577214241,0.9750000238418579
0.07588494569063187,0.9750000238418579
0.07496573776006699,0.9800000190734863
0.07341809570789337,0.9850000143051147
0.07224056124687195,0.9800000190734863
0.07114206999540329,0.9800000190734863
0.07006073743104935,0.9850000143051147
0.06939658522605896,0.9850000143051147
0.0698382556438446,0.9750000238418579
0.06801650673151016,0.9850000143051147
0.06682734936475754,0.9850000143051147
0.0663582980632782,0.9850000143051147
0.0653853639960289,0.9900000095367432
0.06450251489877701,0.9900000095367432
0.06384583562612534,0.9950000047683716
0.06306825578212738,0.9900000095367432
0.06278467923402786,0.9900000095367432
0.0617886483669281,0.9900000095367432
0.061368178576231,0.9900000095367432
0.06051281839609146,0.9900000095367432
0.05981038883328438,0.9900000095367432
0.05917585268616676,0.9900000095367432
0.05889654532074928,0.9900000095367432
0.05790703371167183,0.9900000095367432
0.05742567405104637,0.9900000095367432
0.057154331356287,0.9900000095367432
0.056774478405714035,0.9900000095367432
0.07065258175134659,0.9850000143051147
0.06809254735708237,0.9900000095367432
0.06576120108366013,0.9900000095367432
0.06435741484165192,0.9900000095367432
0.06330347061157227,0.9850000143051147
0.06245356425642967,0.9850000143051147
0.061480097472667694,0.9850000143051147
0.060440465807914734,0.9900000095367432
0.0597439706325531,0.9900000095367432
0.05918736383318901,0.9900000095367432
0.05881298705935478,0.9900000095367432
0.05845573917031288,0.9900000095367432
0.05762184038758278,0.9900000095367432
0.05689980089664459,0.9950000047683716
0.056482404470443726,0.9900000095367432
0.05556483566761017,0.9900000095367432
0.05517525225877762,0.9900000095367432
0.05438988283276558,0.9900000095367432
0.05403492599725723,0.9900000095367432
0.05345985293388367,0.9900000095367432
0.05275987461209297,0.9900000095367432
0.05239314213395119,0.9900000095367432
0.05171198025345802,0.9900000095367432
0.05148642510175705,0.9900000095367432
0.05074518546462059,0.9900000095367432
0.05041510611772537,0.9900000095367432
0.04982619360089302,0.9950000047683716
0.04933436959981918,0.9950000047683716
0.04912335053086281,0.9950000047683716
0.04882761463522911,0.9950000047683716
